ID	Kingdom	Phylum	Fungal_Class	Order	Family	Genus
Rickenella_mellea	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales		Rickenella
Rosellinia_necatrix	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia
Rozella_allomycis	Fungi	Cryptomycota				Rozella
Russula_emetica	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Russula_ochroleuca	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula
Rutstroemia_sp_NJR-2017a_BBW	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Rutstroemia_sp_NJR-2017a_BVV2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Rutstroemia_sp_NJR-2017a_WRK4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia
Saccharata_proteae	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Saccharata
Saccharomyces_arboricola	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_boulardii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_cerevisiae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_eubayanus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_kudriavzevii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_paradoxus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomyces_pastorianus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces
Saccharomycodes_ludwigii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Saccharomycodes
Saitoella_complicata	Fungi	Ascomycota				Saitoella
Saitozyma_podzolica	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma
Saitozyma_sp_JCM_24511	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma
Sanghuangporus_baumii	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Sanghuangporus
Saprochaete_ingens	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Saprochaete
Scedosporium_apiospermum	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
Scheffersomyces_spartinae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces
Scheffersomyces_stipitis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces
Schizophyllum_commune	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum
Schizopora_paradoxa	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora
Schizosaccharomyces_cryophilus	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Schizosaccharomyces_japonicus	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Schizosaccharomyces_octosporus	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Schizosaccharomyces_pombe	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces
Scleroderma_citrinum	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma
Sclerotinia_borealis	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
Sclerotinia_sclerotiorum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
Sclerotinia_trifoliorum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia
Sclerotium_cepivorum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotium
Scutellospora_calospora	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora
Scytalidium_lignicola	Fungi	Ascomycota	Leotiomycetes			Scytalidium
Scytalidium_sp_3C	Fungi	Ascomycota	Leotiomycetes			Scytalidium
Serendipita_indica	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_396	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_397	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_398	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_399	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_400	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_401	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_405	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_sp_407	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae
Serendipita_sp_411	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serendipita_vermifera	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita
Serpula_lacrymans	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula
Setomelanomma_holmii	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setomelanomma
Sistotremastrum_niveocremeum	Fungi	Basidiomycota	Agaricomycetes	Trechisporales		Sistotremastrum
Sistotremastrum_suecicum	Fungi	Basidiomycota	Agaricomycetes	Trechisporales		Sistotremastrum
Smittium_angustum	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_culicis	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_megazygosporum	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_mucronatum	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Smittium_simulii	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Smittium
Sodiomyces_alkalinus	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Sodiomyces
Sordaria_macrospora	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria
Sordaria_sp_MPI-SDFR-AT-0083	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria
Sparassis_crispa	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Sparassidaceae	Sparassis
Spathaspora_passalidarum	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora
Spathaspora_sp_JA1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora
Sphaceloma_murrayae	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Sphaceloma
Sphaerobolus_stellatus	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus
Sphaerosporella_brunnea	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sphaerosporella
Sphaerulina_musiva	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina
Sphagnurus_paluster	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Sphagnurus
Spizellomyces_punctatus	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
Spizellomyces_sp_palustris	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
Sporisorium_graminicola	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporisorium_reilianum	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporisorium_scitamineum	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
Sporormia_fimetaria	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia
Sporothrix_brasiliensis	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Sporothrix_insectorum	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Sporothrix_schenckii	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix
Spraguea_lophii	Fungi	Microsporidia			Spraguidae	Spraguea
Stachybotrys_chartarum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys
Stachybotrys_chlorohalonata	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys
Stachybotrys_elegans	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys
Stagonospora_sp_SRC1lsM3a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora
Staphylotrichum_longicolle	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Staphylotrichum
Steccherinum_ochraceum	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum
Stemphylium_lycopersici	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium
Stereum_hirsutum	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum
Stylonectria_norvegica	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Stylonectria
Sugiyamaella_lignohabitans	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Sugiyamaella
Suhomyces_tanzawaensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces
Suillus_americanus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_ampliporus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_bovinus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_brevipes	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_clintonianus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_cothurnatus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_decipiens	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_discolor	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_fuscotomentosus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_hirtellus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_lakei	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_luteus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_occidentalis	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_paluster	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_placidus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_plorans	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_spraguei	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_subalutaceus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_subaureus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_subluteus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_tomentosus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_variegatus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Suillus_weaverae	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus
Syncephalastrum_racemosum	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum
Synchytrium_endobioticum	Fungi	Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium
Synchytrium_microbalum	Fungi	Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium
Talaromyces_amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_atroroseus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_cellulolyticus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_islandicus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_pinophilus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_rugulosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_verruculosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Taphrina_deformans	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina
Tephrocybe_rancida	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe
Tephrocybe_sp_NHM501043	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe
Teratosphaeria_nubilosa	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria
Terfezia_boudieri	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia
Terfezia_claveryi	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia
Termitomyces_sp_cryptogamus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_J132	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_Mi166_008	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_Mn162	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_T112	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_T153	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_T159_Od127	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp_T32_za158	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Testicularia_cyperi	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Anthracoideaceae	Testicularia
Tetrapisispora_blattae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora
Tetrapisispora_phaffii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora
Tetrapyrgos_nigripes	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Tetrapyrgos
Thamnidium_elegans	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium
Thelephora_ganbajun	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora
Thelephora_terrestris	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora
Thelohania_contejeani	Fungi	Microsporidia			Thelohaniidae	Thelohania
Thelonectria_olida	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria
Thermothelomyces_thermophilus	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces
Thermothielavioides_terrestris	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides
Thielaviopsis_punctulata	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis
Tilletia_caries	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_controversa	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_indica	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_laevis	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_walkeri	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletiaria_anomala	Fungi	Basidiomycota	Exobasidiomycetes	Georgefischeriales	Tilletiariaceae	Tilletiaria
Tilletiopsis_washingtonensis	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales		Tilletiopsis
Tirmania_nivea	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Tirmania
Tolypocladium_capitatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_ophioglossoides	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_paradoxum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Torrubiella_hemipterigena	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Torrubiella
Tortispora_caseinolytica	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trigonopsidaceae	Tortispora
Torulaspora_delbrueckii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Torulaspora_globosa	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Torulaspora_sp_CBS_2947	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Tothia_fuscella	Fungi	Ascomycota	Dothideomycetes	Venturiales	Cylindrosympodiaceae	Tothia
Trachipleistophora_hominis	Fungi	Microsporidia			Pleistophoridae	Trachipleistophora
Trametes_cinnabarina	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_coccinea	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_pubescens	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_versicolor	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trematosphaeria_pertusa	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Trematosphaeria
Tremella_mesenterica	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella
Trichodelitschia_bisporula	Fungi	Ascomycota	Dothideomycetes	Phaeotrichales	Phaeotrichaceae	Trichodelitschia
Trichoderma_arundinaceum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_asperellum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_atroviride	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_citrinoviride	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_cornu-damae	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_gamsii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_gracile	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_guizhouense	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_harzianum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_lentiforme	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_longibrachiatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_parareesei	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_reesei	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_semiorbis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_simmonsii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_virens	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoglossum_hirsutum	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Trichoglossum
Tricholoma_furcatifolium	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_matsutake	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholomella_constricta	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tricholomella
Trichomonascus_ciferrii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Trichomonascus
Trichophaea_hybrida	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaea
Trichophyton_benhamiae	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_equinum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_interdigitale	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_rubrum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_soudanense	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_tonsurans	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_verrucosum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_violaceum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichosporon_asahii	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
Truncatella_angustata	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Truncatella
Tuber_borchii	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_brumale	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_indicum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_magnatum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_melanosporum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tubulinosema_ratisbonensis	Fungi	Microsporidia			Tubulinosematidae	Tubulinosema
Tulasnella_calospora	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_330	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_331	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_332	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_403	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_408	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_417	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_418	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_419	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_424	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_425	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_427	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulasnella_sp_JGI-2019a	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae
Tulasnella_sp_UAMH_9824	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tulosesus_angulatus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Tulosesus
Umbelopsis_isabellina	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis
Umbelopsis_vinacea	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis
Uncinocarpus_reesii	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Uncinocarpus
Ustilaginoidea_virens	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Ustilaginoidea
Ustilago_bromivora	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_hordei	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_maydis	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_sp_UG-2017a	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_sp_UG-2017b	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_trichophora	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Valsa_mali	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa
Valsa_malicola	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa
Valsa_sordida	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa
Vanderwaltozyma_polyspora	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Vanderwaltozyma
